Governorate,Date,precipitation,hc_air_temperature,hc_relative_humidity,solar_radiation,wind_speed_sonic,Cereales (T),Maraichage (T),Legumineuses (T),Fourrages (T),Arboriculture (T),Olives (T),Cultures industrielles (T),Year
BIZERTE,2025-09-13,0.0,24.29625,72.80166666666666,259.2083333333333,1.7875,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-09-13,0.0,24.29625,72.80166666666666,259.2083333333333,1.7875,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-09-14,0.0,25.44125,70.8325,257.0416666666667,1.2833333333333334,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-09-14,0.0,25.44125,70.8325,257.0416666666667,1.2833333333333334,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-09-14,0.0,25.44125,70.8325,257.0416666666667,1.2833333333333334,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-09-14,0.0,25.44125,70.8325,257.0416666666667,1.2833333333333334,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-09-15,0.0,25.88875,70.67041666666667,247.08333333333331,1.45,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-09-15,0.0,25.88875,70.67041666666667,247.08333333333331,1.45,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-09-15,0.0,25.88875,70.67041666666667,247.08333333333331,1.45,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-09-15,0.0,25.88875,70.67041666666667,247.08333333333331,1.45,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-09-16,0.0,26.192916666666665,65.265,250.58333333333331,1.4666666666666666,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-09-16,0.0,26.192916666666665,65.265,250.58333333333331,1.4666666666666666,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-09-16,0.0,26.192916666666665,65.265,250.58333333333331,1.4666666666666666,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-09-16,0.0,26.192916666666665,65.265,250.58333333333331,1.4666666666666666,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-09-17,0.0,26.17708333333333,78.62083333333334,236.54166666666663,2.5375,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-09-17,0.0,26.17708333333333,78.62083333333334,236.54166666666663,2.5375,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-09-17,0.0,26.17708333333333,78.62083333333334,236.54166666666663,2.5375,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-09-17,0.0,26.17708333333333,78.62083333333334,236.54166666666663,2.5375,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-09-18,0.0,25.11458333333333,78.96208333333333,206.83333333333331,1.8458333333333328,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-09-18,0.0,25.11458333333333,78.96208333333333,206.83333333333331,1.8458333333333328,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-09-18,0.0,25.11458333333333,78.96208333333333,206.83333333333331,1.8458333333333328,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-09-18,0.0,25.11458333333333,78.96208333333333,206.83333333333331,1.8458333333333328,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-09-19,0.0,24.715833333333336,77.92375,219.75,1.9625,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-09-19,0.0,24.715833333333336,77.92375,219.75,1.9625,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-09-19,0.0,24.715833333333336,77.92375,219.75,1.9625,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-09-19,0.0,24.715833333333336,77.92375,219.75,1.9625,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-09-20,0.0,26.57608695652174,63.87304347826087,251.91304347826087,1.6782608695652177,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-09-20,0.0,26.57608695652174,63.87304347826087,251.91304347826087,1.6782608695652177,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-09-20,0.0,26.57608695652174,63.87304347826087,251.91304347826087,1.6782608695652177,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-09-20,0.0,26.57608695652174,63.87304347826087,251.91304347826087,1.6782608695652177,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-09-21,0.0,26.691666666666663,63.08375,244.33333333333331,1.9125,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-09-21,0.0,26.691666666666663,63.08375,244.33333333333331,1.9125,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-09-21,0.0,26.691666666666663,63.08375,244.33333333333331,1.9125,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-09-21,0.0,26.691666666666663,63.08375,244.33333333333331,1.9125,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-09-22,23.6,24.120833333333334,81.14958333333333,140.79166666666666,1.1,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-09-22,23.6,24.120833333333334,81.14958333333333,140.79166666666666,1.1,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-09-22,23.6,24.120833333333334,81.14958333333333,140.79166666666666,1.1,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-09-22,23.6,24.120833333333334,81.14958333333333,140.79166666666666,1.1,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-09-23,27.8,22.13291666666667,93.42458333333332,173.16666666666666,1.0,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-09-23,27.8,22.13291666666667,93.42458333333332,173.16666666666666,1.0,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-09-23,27.8,22.13291666666667,93.42458333333332,173.16666666666666,1.0,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-09-23,27.8,22.13291666666667,93.42458333333332,173.16666666666666,1.0,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-09-24,0.2,21.666666666666668,85.88833333333334,176.83333333333334,1.4458333333333335,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-09-24,0.2,21.666666666666668,85.88833333333334,176.83333333333334,1.4458333333333335,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-09-24,0.2,21.666666666666668,85.88833333333334,176.83333333333334,1.4458333333333335,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-09-24,0.2,21.666666666666668,85.88833333333334,176.83333333333334,1.4458333333333335,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-09-25,0.0,21.051666666666662,82.55416666666666,166.0,1.5333333333333332,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-09-25,0.0,21.051666666666662,82.55416666666666,166.0,1.5333333333333332,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-09-25,0.0,21.051666666666662,82.55416666666666,166.0,1.5333333333333332,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-09-25,0.0,21.051666666666662,82.55416666666666,166.0,1.5333333333333332,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-09-26,0.0,18.86625,99.8725,37.5,0.8625,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-09-26,0.0,18.86625,99.8725,37.5,0.8625,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-09-26,0.0,18.86625,99.8725,37.5,0.8625,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-09-26,0.0,18.86625,99.8725,37.5,0.8625,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-10-08,0.0,21.662666666666667,68.514,286.0,1.4466666666666663,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-10-08,0.0,21.662666666666667,68.514,286.0,1.4466666666666663,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-10-08,0.0,21.662666666666667,68.514,286.0,1.4466666666666663,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-10-08,0.0,21.662666666666667,68.514,286.0,1.4466666666666663,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-10-09,0.0,19.899583333333336,80.69291666666668,203.83333333333331,1.2083333333333333,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-10-09,0.0,19.899583333333336,80.69291666666668,203.83333333333331,1.2083333333333333,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-10-09,0.0,19.899583333333336,80.69291666666668,203.83333333333331,1.2083333333333333,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-10-09,0.0,19.899583333333336,80.69291666666668,203.83333333333331,1.2083333333333333,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-10-10,0.0,21.666666666666668,83.01833333333333,211.83333333333331,1.1958333333333333,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-10-10,0.0,21.666666666666668,83.01833333333333,211.83333333333331,1.1958333333333333,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-10-10,0.0,21.666666666666668,83.01833333333333,211.83333333333331,1.1958333333333333,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-10-10,0.0,21.666666666666668,83.01833333333333,211.83333333333331,1.1958333333333333,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-10-11,0.2,21.925,85.51791666666666,200.375,1.7,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-10-11,0.2,21.925,85.51791666666666,200.375,1.7,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-10-11,0.2,21.925,85.51791666666666,200.375,1.7,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-10-11,0.2,21.925,85.51791666666666,200.375,1.7,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-10-12,0.0,20.7575,84.68625,86.20833333333333,0.9708333333333332,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-10-12,0.0,20.7575,84.68625,86.20833333333333,0.9708333333333332,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-10-12,0.0,20.7575,84.68625,86.20833333333333,0.9708333333333332,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-10-12,0.0,20.7575,84.68625,86.20833333333333,0.9708333333333332,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-10-13,0.0,21.4925,79.17583333333333,190.0,1.2583333333333333,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-10-13,0.0,21.4925,79.17583333333333,190.0,1.2583333333333333,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-10-13,0.0,21.4925,79.17583333333333,190.0,1.2583333333333333,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-10-13,0.0,21.4925,79.17583333333333,190.0,1.2583333333333333,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-10-14,0.0,22.036666666666665,68.69166666666666,161.91666666666666,1.0125,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-10-14,0.0,22.036666666666665,68.69166666666666,161.91666666666666,1.0125,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-10-14,0.0,22.036666666666665,68.69166666666666,161.91666666666666,1.0125,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-10-14,0.0,22.036666666666665,68.69166666666666,161.91666666666666,1.0125,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-10-15,0.0,21.84083333333333,78.56833333333333,173.91666666666666,1.3125,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-10-15,0.0,21.84083333333333,78.56833333333333,173.91666666666666,1.3125,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-10-15,0.0,21.84083333333333,78.56833333333333,173.91666666666666,1.3125,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-10-15,0.0,21.84083333333333,78.56833333333333,173.91666666666666,1.3125,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-10-16,3.0,19.519583333333333,93.36541666666666,130.625,1.5958333333333332,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-10-16,3.0,19.519583333333333,93.36541666666666,130.625,1.5958333333333332,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-10-16,3.0,19.519583333333333,93.36541666666666,130.625,1.5958333333333332,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-10-16,3.0,19.519583333333333,93.36541666666666,130.625,1.5958333333333332,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-10-17,0.2,19.645416666666662,82.14791666666666,184.75,1.0208333333333333,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-10-17,0.2,19.645416666666662,82.14791666666666,184.75,1.0208333333333333,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-10-17,0.2,19.645416666666662,82.14791666666666,184.75,1.0208333333333333,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-10-17,0.2,19.645416666666662,82.14791666666666,184.75,1.0208333333333333,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-10-18,13.4,19.035416666666663,92.80375,103.58333333333331,1.0291666666666666,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-10-18,13.4,19.035416666666663,92.80375,103.58333333333331,1.0291666666666666,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-10-18,13.4,19.035416666666663,92.80375,103.58333333333331,1.0291666666666666,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-10-18,13.4,19.035416666666663,92.80375,103.58333333333331,1.0291666666666666,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-10-19,0.2,18.11833333333333,96.505,49.625,0.8666666666666667,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-10-19,0.2,18.11833333333333,96.505,49.625,0.8666666666666667,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-10-19,0.2,18.11833333333333,96.505,49.625,0.8666666666666667,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-10-19,0.2,18.11833333333333,96.505,49.625,0.8666666666666667,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-10-20,0.2,18.58217391304348,81.76391304347825,139.08695652173913,0.773913043478261,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-10-20,0.2,18.58217391304348,81.76391304347825,139.08695652173913,0.773913043478261,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-10-20,0.2,18.58217391304348,81.76391304347825,139.08695652173913,0.773913043478261,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-10-20,0.2,18.58217391304348,81.76391304347825,139.08695652173913,0.773913043478261,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-10-21,0.0,21.117916666666662,77.94583333333334,137.41666666666666,2.095833333333333,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-10-21,0.0,21.117916666666662,77.94583333333334,137.41666666666666,2.095833333333333,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-10-21,0.0,21.117916666666662,77.94583333333334,137.41666666666666,2.095833333333333,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-10-21,0.0,21.117916666666662,77.94583333333334,137.41666666666666,2.095833333333333,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-10-22,4.0,22.867500000000003,83.76083333333334,97.95833333333331,2.833333333333333,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-10-22,4.0,22.867500000000003,83.76083333333334,97.95833333333331,2.833333333333333,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-10-22,4.0,22.867500000000003,83.76083333333334,97.95833333333331,2.833333333333333,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-10-22,4.0,22.867500000000003,83.76083333333334,97.95833333333331,2.833333333333333,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-10-23,2.4,23.697916666666668,75.62958333333333,185.95833333333331,3.6208333333333336,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-10-23,2.4,23.697916666666668,75.62958333333333,185.95833333333331,3.6208333333333336,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-10-23,2.4,23.697916666666668,75.62958333333333,185.95833333333331,3.6208333333333336,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-10-23,2.4,23.697916666666668,75.62958333333333,185.95833333333331,3.6208333333333336,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-10-24,0.0,20.48208333333333,87.15125,168.58333333333334,0.8375,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-10-24,0.0,20.48208333333333,87.15125,168.58333333333334,0.8375,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-10-24,0.0,20.48208333333333,87.15125,168.58333333333334,0.8375,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-10-24,0.0,20.48208333333333,87.15125,168.58333333333334,0.8375,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-10-25,0.0,21.012083333333333,77.31166666666667,186.45833333333331,0.8916666666666666,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-10-25,0.0,21.012083333333333,77.31166666666667,186.45833333333331,0.8916666666666666,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-10-25,0.0,21.012083333333333,77.31166666666667,186.45833333333331,0.8916666666666666,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-10-25,0.0,21.012083333333333,77.31166666666667,186.45833333333331,0.8916666666666666,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-10-26,0.0,20.848333333333333,73.90041666666666,175.29166666666666,1.4041666666666666,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-10-26,0.0,20.848333333333333,73.90041666666666,175.29166666666666,1.4041666666666666,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-10-26,0.0,20.848333333333333,73.90041666666666,175.29166666666666,1.4041666666666666,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-10-26,0.0,20.848333333333333,73.90041666666666,175.29166666666666,1.4041666666666666,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-10-27,0.0,19.33458333333333,62.87708333333333,143.95833333333334,2.841666666666667,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-10-27,0.0,19.33458333333333,62.87708333333333,143.95833333333334,2.841666666666667,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-10-27,0.0,19.33458333333333,62.87708333333333,143.95833333333334,2.841666666666667,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-10-27,0.0,19.33458333333333,62.87708333333333,143.95833333333334,2.841666666666667,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-10-28,0.0,18.707916666666662,71.33875,159.625,1.8916666666666664,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-10-28,0.0,18.707916666666662,71.33875,159.625,1.8916666666666664,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-10-28,0.0,18.707916666666662,71.33875,159.625,1.8916666666666664,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-10-28,0.0,18.707916666666662,71.33875,159.625,1.8916666666666664,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-10-29,0.0,18.46333333333333,66.67333333333333,163.0,1.2083333333333333,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-10-29,0.0,18.46333333333333,66.67333333333333,163.0,1.2083333333333333,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-10-29,0.0,18.46333333333333,66.67333333333333,163.0,1.2083333333333333,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-10-29,0.0,18.46333333333333,66.67333333333333,163.0,1.2083333333333333,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-10-30,0.0,19.598333333333333,80.31375,91.625,1.2291666666666667,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-10-30,0.0,19.598333333333333,80.31375,91.625,1.2291666666666667,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-10-30,0.0,19.598333333333333,80.31375,91.625,1.2291666666666667,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-10-30,0.0,19.598333333333333,80.31375,91.625,1.2291666666666667,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-10-31,7.6,20.065416666666668,86.06958333333334,167.70833333333334,2.495833333333333,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-10-31,7.6,20.065416666666668,86.06958333333334,167.70833333333334,2.495833333333333,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-10-31,7.6,20.065416666666668,86.06958333333334,167.70833333333334,2.495833333333333,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-10-31,7.6,20.065416666666668,86.06958333333334,167.70833333333334,2.495833333333333,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-11-01,0.0,18.51833333333333,86.45375,175.75,1.0208333333333333,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-11-01,0.0,18.51833333333333,86.45375,175.75,1.0208333333333333,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-11-01,0.0,18.51833333333333,86.45375,175.75,1.0208333333333333,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
BIZERTE,2025-11-01,0.0,18.51833333333333,86.45375,175.75,1.0208333333333333,257807.0,249710.0,27300.0,618150.0,0.0,0.0,3815.0,2024
BIZERTE,2025-11-02,0.4,18.74125,87.50791666666667,172.16666666666666,1.2916666666666667,490120.0,616960.0,44000.0,1168000.0,0.0,0.0,8000.0,2021
BIZERTE,2025-11-02,0.4,18.74125,87.50791666666667,172.16666666666666,1.2916666666666667,498860.0,632738.0,42600.0,1054600.0,0.0,0.0,11670.0,2022
BIZERTE,2025-11-02,0.4,18.74125,87.50791666666667,172.16666666666666,1.2916666666666667,303240.0,421706.0,40000.0,1067200.0,0.0,0.0,10689.0,2023
